language,year,month,created_repos
"D",2015,3,293
"D",2015,4,343
"D",2015,5,245
"D",2015,6,299
"D",2015,7,151
"D",2015,8,176
"D",2015,9,188
"D",2015,10,186
"D",2015,11,213
"D",2015,12,183
"D",2016,1,252
"D",2016,2,140
"D",2016,3,117
"D",2016,4,188
"D",2016,5,170
"D",2016,6,249
"D",2016,7,206
"D",2016,8,289
"D",2016,9,217
"D",2016,10,180
"D",2016,11,132
"D",2016,12,230
"D",2017,1,174
"D",2017,2,230
"D",2017,3,219
"D",2017,4,149
"Dart",2009,12,1
"Dart",2010,2,1
"Dart",2010,3,1
"Dart",2010,9,1
"Dart",2011,2,1
"Dart",2011,9,1
"Dart",2011,10,5
"Dart",2011,11,2
"Dart",2011,12,10
"Dart",2012,1,8
"Dart",2012,2,5
"Dart",2012,3,12
"Dart",2012,4,52
"Dart",2012,5,95
"Dart",2012,6,42
"Dart",2012,7,80
"Dart",2012,8,91
"Dart",2012,9,133
"Dart",2012,10,130
"Dart",2012,11,157
"Dart",2012,12,108
"Dart",2013,1,164
"Dart",2013,2,235
"Dart",2013,3,242
"Dart",2013,4,241
"Dart",2013,5,269
"Dart",2013,6,378
"Dart",2013,7,320
"Dart",2013,8,250
"Dart",2013,9,340
"Dart",2013,10,336
"Dart",2013,11,485
"Dart",2013,12,544
"Dart",2014,1,500
"Dart",2014,2,639
"Dart",2014,3,628
"Dart",2014,4,444
"Dart",2014,5,338
"Dart",2014,6,305
"Dart",2014,7,307
"Dart",2014,8,334
"Dart",2014,9,295
"Dart",2014,10,327
"Dart",2014,11,288
"Dart",2014,12,360
"Dart",2015,1,388
"Dart",2015,2,461
"Dart",2015,3,413
"Dart",2015,4,458
"Dart",2015,5,598
"Dart",2015,6,491
"Dart",2015,7,150
"Dart",2015,8,186
"Dart",2015,9,304
"Dart",2015,10,255
"Dart",2015,11,260
"Dart",2015,12,219
"Dart",2016,1,239
"Dart",2016,2,131
"Dart",2016,3,99
"Dart",2016,4,143
"Dart",2016,5,134
"Dart",2016,6,221
"Dart",2016,7,204
"Dart",2016,8,939
"Dart",2016,9,241
"Dart",2016,10,314
"Dart",2016,11,270
"Dart",2016,12,306
"Dart",2017,1,207
"Dart",2017,2,339
"Dart",2017,3,283
"Dart",2017,4,138
"DCPU-16 ASM",2012,4,51
"DCPU-16 ASM",2012,5,20
"DCPU-16 ASM",2012,6,8
"DCPU-16 ASM",2012,7,3
"DCPU-16 ASM",2012,8,2
"DCPU-16 ASM",2012,9,4
"DCPU-16 ASM",2012,10,5
"DCPU-16 ASM",2012,11,7
"DCPU-16 ASM",2012,12,9
"DCPU-16 ASM",2013,1,7
"DCPU-16 ASM",2013,2,5
"DCPU-16 ASM",2013,3,2
"DCPU-16 ASM",2013,4,8
"DCPU-16 ASM",2013,5,1
"DCPU-16 ASM",2013,6,1
"DCPU-16 ASM",2013,7,3
"DCPU-16 ASM",2013,9,3
"DCPU-16 ASM",2013,10,1
"DCPU-16 ASM",2013,11,3
"DCPU-16 ASM",2013,12,2
"DCPU-16 ASM",2014,1,6
"DCPU-16 ASM",2014,2,8
"DCPU-16 ASM",2014,3,18
"DCPU-16 ASM",2014,4,1
"DCPU-16 Assembly",2012,4,1
"Delphi",2010,2,1
"Delphi",2010,3,2
"Delphi",2010,4,3
"Delphi",2010,5,1
"Delphi",2010,7,3
"Delphi",2010,8,4
"Delphi",2010,10,1
"Delphi",2010,11,8
"Delphi",2010,12,7
"Delphi",2011,1,7
"Delphi",2011,2,2
"Delphi",2011,3,3
"Delphi",2011,4,3
"Delphi",2011,5,4
"Delphi",2011,6,4
"Delphi",2011,7,6
"Delphi",2011,8,4
"Delphi",2011,9,8
"Delphi",2011,10,6
"Delphi",2011,11,8
"Delphi",2011,12,10
"Delphi",2012,1,11
"Delphi",2012,2,23
"Delphi",2012,3,20
"Delphi",2012,4,17
"Delphi",2012,5,32
"Delphi",2012,6,31
"Delphi",2012,7,27
"Delphi",2012,8,56
"Delphi",2012,9,49
"Delphi",2012,10,48
"Delphi",2012,11,84
"Delphi",2012,12,82
"Delphi",2013,1,88
"Delphi",2013,2,130
"Delphi",2013,3,147
"Delphi",2013,4,132
"Delphi",2013,5,177
"Delphi",2013,6,170
"Delphi",2013,7,192
"Delphi",2013,8,163
"Delphi",2013,9,111
"Delphi",2013,10,39
"Delphi",2013,11,29
"Delphi",2013,12,17
"Delphi",2014,1,14
"Delphi",2014,2,18
"Delphi",2014,3,16
"Delphi",2014,4,17
"Delphi",2014,5,6
"Delphi",2014,6,1
"Diff",2010,2,1
"Diff",2010,6,1
"Diff",2010,9,2
"Diff",2011,5,1
"Diff",2011,9,1
"Diff",2012,1,1
"Diff",2012,5,1
"Diff",2012,7,121
"Diff",2012,8,10
"Diff",2012,9,7
"Diff",2012,10,6
"Diff",2012,11,2
"Diff",2012,12,1
"Diff",2013,1,3
"Diff",2013,2,3
"Diff",2013,3,1
"Diff",2013,4,2
"Diff",2013,5,2
"Diff",2013,6,4
"Diff",2013,7,1
"Diff",2013,8,1
"Diff",2013,9,1
"Diff",2013,11,4
"Diff",2013,12,3
"Diff",2014,1,3
"Diff",2014,2,6
"Diff",2014,3,3
"Diff",2014,4,1
"Diff",2014,5,2
"Diff",2014,6,3
"Diff",2014,7,7
"Diff",2014,8,8
"Diff",2014,9,6
"Diff",2014,10,5
"Diff",2014,11,9
"Diff",2014,12,9
"Diff",2015,1,30
"Diff",2015,2,36
"Diff",2015,3,689
"DIGITAL Command Language",2011,7,1
"DIGITAL Command Language",2011,11,1
"DIGITAL Command Language",2012,5,1
"DIGITAL Command Language",2012,6,1
"DIGITAL Command Language",2012,9,1
"DIGITAL Command Language",2012,10,1
"DIGITAL Command Language",2012,11,1
"DIGITAL Command Language",2013,5,3
"DIGITAL Command Language",2013,7,1
"DIGITAL Command Language",2013,8,1
"DIGITAL Command Language",2013,12,1
"DIGITAL Command Language",2014,1,2
"DIGITAL Command Language",2014,2,4
"DIGITAL Command Language",2014,4,3
"DIGITAL Command Language",2014,6,4
"DIGITAL Command Language",2014,7,5
"DIGITAL Command Language",2014,8,2
"DIGITAL Command Language",2014,9,5
"DIGITAL Command Language",2014,10,1
"DIGITAL Command Language",2014,11,1
"DIGITAL Command Language",2014,12,3
"DIGITAL Command Language",2015,1,7
"DIGITAL Command Language",2015,2,2
"DIGITAL Command Language",2015,3,8
"DIGITAL Command Language",2015,4,12
"DIGITAL Command Language",2015,5,97
"DIGITAL Command Language",2015,6,232
"DIGITAL Command Language",2015,7,113
"DIGITAL Command Language",2015,8,113
"DIGITAL Command Language",2015,9,97
"DIGITAL Command Language",2015,10,141
"DIGITAL Command Language",2015,11,122
"DIGITAL Command Language",2015,12,161
"DIGITAL Command Language",2016,1,135
"DIGITAL Command Language",2016,2,110
"DIGITAL Command Language",2016,3,154
"DIGITAL Command Language",2016,4,129
"DIGITAL Command Language",2016,5,187
"DIGITAL Command Language",2016,6,244
"DIGITAL Command Language",2016,7,289
"DIGITAL Command Language",2016,8,183
"DIGITAL Command Language",2016,9,58
"DIGITAL Command Language",2016,10,99
"DIGITAL Command Language",2016,11,33
"DIGITAL Command Language",2016,12,175
"DIGITAL Command Language",2017,1,110
"DIGITAL Command Language",2017,2,178
"DIGITAL Command Language",2017,3,100
"DIGITAL Command Language",2017,4,25
"DM",2011,11,1
"DM",2011,12,1
"DM",2012,1,3
"DM",2012,2,1
"DM",2012,3,2
"DM",2012,5,2
"DM",2012,6,1
"DM",2012,7,1
"DM",2012,8,2
"DM",2012,10,1
"DM",2012,11,3
"DM",2012,12,3
"DM",2013,2,1
"DM",2013,3,14
"DM",2013,4,12
"DM",2013,5,7
"DM",2013,6,10
"DM",2013,7,3
"DM",2013,8,14
"DM",2013,9,10
"DM",2013,10,11
"DM",2013,11,15
"DM",2013,12,71
"DM",2014,1,93
"DM",2014,2,84
"DM",2014,3,151
"DM",2014,4,116
"DM",2014,5,71
"DM",2014,6,77
"DM",2014,7,45
"DM",2014,8,53
"DM",2014,9,45
"DM",2014,10,59
"DM",2014,11,87
"DM",2014,12,107
"DM",2015,1,130
"DM",2015,2,126
"DM",2015,3,127
"DM",2015,4,151
"DM",2015,5,140
"DM",2015,6,189
"DM",2015,7,90
"DM",2015,8,119
"DM",2015,9,100
"DM",2015,10,114
"DM",2015,11,78
"DM",2015,12,104
"DM",2016,1,142
"DM",2016,2,135
"DM",2016,3,155
"DM",2016,4,98
"DM",2016,5,133
"DM",2016,6,96
"DM",2016,7,135
"DM",2016,8,104
"DM",2016,9,47
"DM",2016,10,87
"DM",2016,11,34
"DM",2016,12,179
"DM",2017,1,105
"DM",2017,2,212
"DM",2017,3,87
"DM",2017,4,28
"Dogescript",2013,10,1
"Dogescript",2013,11,1
"Dogescript",2014,5,1
"Dogescript",2014,6,2
"Dogescript",2014,11,1
"Dogescript",2015,1,3
"Dogescript",2015,2,1
"Dogescript",2015,4,3
"Dogescript",2015,6,1
"Dogescript",2015,8,1
"Dogescript",2015,9,2
"Dogescript",2015,10,1
"Dogescript",2015,11,2
"Dogescript",2016,1,1
"Dogescript",2016,2,1
"Dogescript",2017,2,1
"DOT",2010,5,1
"DOT",2010,6,1
"DOT",2011,2,1
"DOT",2011,3,1
"DOT",2011,4,2
"DOT",2011,5,1
"DOT",2011,6,2
"DOT",2011,7,1
"DOT",2011,10,1
"DOT",2011,11,2
"DOT",2011,12,1
"DOT",2012,1,1
"DOT",2012,2,3
"DOT",2012,3,2
"DOT",2012,4,4
"DOT",2012,5,1
"DOT",2012,6,3
"DOT",2012,7,2
"DOT",2012,8,2
"DOT",2012,9,2
"DOT",2012,10,3
"DOT",2012,11,4
"DOT",2012,12,8
"DOT",2013,1,4
"DOT",2013,2,9
"DOT",2013,3,50
"DOT",2013,4,54
"DOT",2013,5,67
"DOT",2013,6,53
"DOT",2013,7,49
"DOT",2013,8,52
"DOT",2013,9,55
"DOT",2013,10,70
"DOT",2013,11,56
"DOT",2013,12,40
"DOT",2014,1,36
"DOT",2014,2,47
"DOT",2014,3,81
"DOT",2014,4,50
"DOT",2014,5,22
"DOT",2014,6,4
"DTrace",2011,8,1
"DTrace",2012,4,1
"DTrace",2012,10,1
"DTrace",2012,11,1
"DTrace",2013,1,1
"DTrace",2013,4,1
"DTrace",2014,3,1
"DTrace",2014,5,1
"DTrace",2014,8,2
"DTrace",2014,11,1
"DTrace",2014,12,3
"DTrace",2015,1,1
"DTrace",2015,2,1
"DTrace",2015,3,7
"DTrace",2015,4,7
"DTrace",2015,5,7
"DTrace",2015,6,9
"DTrace",2015,7,2
"DTrace",2015,8,1
"DTrace",2015,9,5
"DTrace",2015,10,5
"DTrace",2015,11,3
"DTrace",2015,12,4
"DTrace",2016,1,8
"DTrace",2016,2,4
"DTrace",2016,3,5
"DTrace",2016,4,12
"DTrace",2016,6,6
"DTrace",2016,7,10
"DTrace",2016,8,10
"DTrace",2016,9,10
"DTrace",2016,10,3
"DTrace",2016,11,5
"DTrace",2016,12,6
"DTrace",2017,1,5
"DTrace",2017,2,14
"DTrace",2017,3,6
"DTrace",2017,4,6
"Dylan",2010,12,1
"Dylan",2011,1,1
"Dylan",2011,2,2
"Dylan",2011,3,35
"Dylan",2011,4,1
"Dylan",2011,10,1
"Dylan",2011,11,4
"Dylan",2011,12,8
"Dylan",2012,1,4
"Dylan",2012,3,2
"Dylan",2012,4,5
"Dylan",2012,5,15
"Dylan",2012,6,1
"Dylan",2012,7,1
"Dylan",2012,8,1
"Dylan",2012,9,2
"Dylan",2012,10,1
"Dylan",2012,11,9
"Dylan",2012,12,8
"Dylan",2013,1,3
"Dylan",2013,2,7
"Dylan",2013,3,6
"Dylan",2013,4,4
"Dylan",2013,5,2
"Dylan",2013,6,5
"Dylan",2013,7,12
"Dylan",2013,8,8
"Dylan",2013,9,4
"Dylan",2013,10,1
"Dylan",2013,11,8
"Dylan",2013,12,5
"Dylan",2014,1,7
"Dylan",2014,2,32
"Dylan",2014,3,8
"Dylan",2014,4,3
"Dylan",2014,5,7
"Dylan",2014,6,5
"Dylan",2014,7,4
"Dylan",2014,9,3
"Dylan",2014,10,2
"Dylan",2014,11,1
"Dylan",2014,12,3
"Dylan",2015,1,3
"Dylan",2015,2,9
"Dylan",2015,3,5
"Dylan",2015,4,3
"Dylan",2015,5,2
"Dylan",2015,6,2
"Dylan",2015,7,2
"Dylan",2015,8,1
"Dylan",2015,9,5
"Dylan",2015,10,5
"Dylan",2015,11,5
"Dylan",2015,12,2
"Dylan",2016,1,3
"Dylan",2016,4,1
"Dylan",2016,7,1
"Dylan",2017,3,2
"E",2010,3,1
"E",2010,6,1
"E",2012,6,1
"E",2013,1,1
"E",2013,4,1
"E",2013,11,1
"E",2014,4,2
"E",2014,8,1
"E",2014,9,1
"E",2014,11,1
"E",2014,12,1
"E",2015,1,2
"E",2015,3,2
"E",2015,4,3
"E",2015,5,3
"E",2015,6,3
"E",2015,7,3
"E",2015,8,3
"E",2015,9,4
"E",2015,10,5
"E",2015,11,1
"E",2016,1,8
"E",2016,3,2
"E",2016,6,3
"E",2016,7,2
"E",2016,8,4
"E",2016,10,2
"E",2016,11,1
"E",2016,12,2
"E",2017,1,4
"E",2017,2,3
"E",2017,3,2
"Eagle",2009,10,1
"Eagle",2009,12,1
"Eagle",2010,3,1
"Eagle",2010,9,2
"Eagle",2010,11,1
"Eagle",2011,1,3
"Eagle",2011,2,2
"Eagle",2011,3,3
"Eagle",2011,4,2
"Eagle",2011,7,2
"Eagle",2011,8,4
"Eagle",2011,9,6
"Eagle",2011,10,4
"Eagle",2011,11,4
"Eagle",2011,12,3
"Eagle",2012,1,4
"Eagle",2012,2,5
"Eagle",2012,3,19
"Eagle",2012,4,6
"Eagle",2012,5,7
"Eagle",2012,6,7
"Eagle",2012,7,10
"Eagle",2012,8,14
"Eagle",2012,9,14
